Forest,BurnType,TakedownDate,TrapType,TreeNumber,TimePoint,TrapDestroyed,VialNumber,LabelCode,PrelimID,Order,Count,Family,LifeStage,SubfamilyOrTribe,Superfamily,Genus,Specimen ID,Guild,Sex,det,Preservation,Notes
msf,medium,2025-07-09,clear vane,43,1,no,1,"msf, CV 43, 2025-7-9, Vial 1",bark beetles (11 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,medium,2025-07-09,clear vane,43,1,no,1,"msf, CV 43, 2025-7-9, Vial 1",bark beetles (11 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,medium,2025-07-09,clear vane,43,1,no,1,"msf, CV 43, 2025-7-9, Vial 1",bark beetles (11 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,medium,2025-07-09,clear vane,43,1,no,1,"msf, CV 43, 2025-7-9, Vial 1",bark beetles (11 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,medium,2025-07-09,clear vane,43,1,no,1,"msf, CV 43, 2025-7-9, Vial 1",bark beetles (11 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1","large pyrochroids (2 total), maybe Neopyrochroa flabellata",Coleoptera,1,Pyrochroidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1","large pyrochroids (2 total), maybe Neopyrochroa flabellata",Coleoptera,1,Pyrochroidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1","smaller pyrochroid with pectinate antennae with longer lobes, maybe Neopyrochroa femoralis",Coleoptera,1,Pyrochroidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1","carrion beetles, probs Necrophila americana (3 total)",Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1","carrion beetles, probs Necrophila americana (3 total)",Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1","carrion beetles, probs Necrophila americana (3 total)",Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",brown elaterids (3 total),Coleoptera,1,Elateridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",brown elaterids (3 total),Coleoptera,1,Elateridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",brown elaterids (3 total),Coleoptera,1,Elateridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",orange and black cerambycid,Coleoptera,1,Cerambycidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",brown and black carabid,Coleoptera,1,Carabidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",dark eucnemid,Coleoptera,1,Eucnemidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",black clerids with tan markings (9 total),Coleoptera,1,Cleridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",black clerids with tan markings (9 total),Coleoptera,1,Cleridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",black clerids with tan markings (9 total),Coleoptera,1,Cleridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",black clerids with tan markings (9 total),Coleoptera,1,Cleridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",black clerids with tan markings (9 total),Coleoptera,1,Cleridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",black clerids with tan markings (9 total),Coleoptera,1,Cleridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",black clerids with tan markings (9 total),Coleoptera,1,Cleridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",black clerids with tan markings (9 total),Coleoptera,1,Cleridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",black clerids with tan markings (9 total),Coleoptera,1,Cleridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",eucnemids (3 total),Coleoptera,1,Eucnemidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",eucnemids (3 total),Coleoptera,1,Eucnemidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",eucnemids (3 total),Coleoptera,1,Eucnemidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",dermestids (7 total),Coleoptera,1,Dermestidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",dermestids (7 total),Coleoptera,1,Dermestidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",dermestids (7 total),Coleoptera,1,Dermestidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",dermestids (7 total),Coleoptera,1,Dermestidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",dermestids (7 total),Coleoptera,1,Dermestidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",dermestids (7 total),Coleoptera,1,Dermestidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",dermestids (7 total),Coleoptera,1,Dermestidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",staphylinids (7 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",staphylinids (7 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",staphylinids (7 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",staphylinids (7 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",staphylinids (7 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",staphylinids (7 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",staphylinids (7 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",tribe Euplectini,Coleoptera,1,Staphylinidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",Pselaphinae beetle,Coleoptera,1,Staphylinidae,,Pselaphinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",mordellids (3 total),Coleoptera,1,Mordellidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",mordellids (3 total),Coleoptera,1,Mordellidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",mordellids (3 total),Coleoptera,1,Mordellidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",brown ptinid,Coleoptera,1,Ptinidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",scraptiids (9 total),Coleoptera,1,Scraptiidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",scraptiids (9 total),Coleoptera,1,Scraptiidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",scraptiids (9 total),Coleoptera,1,Scraptiidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",scraptiids (9 total),Coleoptera,1,Scraptiidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",scraptiids (9 total),Coleoptera,1,Scraptiidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",scraptiids (9 total),Coleoptera,1,Scraptiidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",scraptiids (9 total),Coleoptera,1,Scraptiidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",scraptiids (9 total),Coleoptera,1,Scraptiidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",scraptiids (9 total),Coleoptera,1,Scraptiidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1","black and tan aderids (3 total), ID'd by the shape, pronotum, and only 4 ventrites",Coleoptera,1,Aderidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1","black and tan aderids (3 total), ID'd by the shape, pronotum, and only 4 ventrites",Coleoptera,1,Aderidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1","black and tan aderids (3 total), ID'd by the shape, pronotum, and only 4 ventrites",Coleoptera,1,Aderidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",silvanid,Coleoptera,1,Silvanidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",black nitidulid,Coleoptera,1,Nitidulidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1","Genus Synchita, could tell it was not a Monotomid because the procoxal cavities were open (procoxal cavities are broadly closed in Monotomids)",Coleoptera,1,Zopheridae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",cryptophagid,Coleoptera,1,Cryptophagidae,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",bark beetles (17 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
msf,unburned,2025-07-09,clear vane,49,1,no,1,"msf, CV 49, 2025-7-9, Vial 1",small brown ptinid,Coleoptera,1,Ptinidae,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",tan tenebrionids (10 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",tan tenebrionids (10 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",tan tenebrionids (10 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",tan tenebrionids (10 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",tan tenebrionids (10 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",tan tenebrionids (10 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",tan tenebrionids (10 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",tan tenebrionids (10 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",tan tenebrionids (10 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",tan tenebrionids (10 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",cerambycids (11 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",cerambycids (11 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",cerambycids (11 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",cerambycids (11 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",cerambycids (11 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",cerambycids (11 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",cerambycids (11 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",cerambycids (11 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",cerambycids (11 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",cerambycids (11 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",cerambycids (11 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",elaterids (6 total),Coleoptera,1,Elateridae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",elaterids (6 total),Coleoptera,1,Elateridae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",elaterids (6 total),Coleoptera,1,Elateridae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",elaterids (6 total),Coleoptera,1,Elateridae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",elaterids (6 total),Coleoptera,1,Elateridae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",elaterids (6 total),Coleoptera,1,Elateridae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",burying beetle,Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",dark brown tenebrionids (5 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",dark brown tenebrionids (5 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",dark brown tenebrionids (5 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",dark brown tenebrionids (5 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",dark brown tenebrionids (5 total),Coleoptera,1,Tenebrionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",mordellids (3 total),Coleoptera,1,Mordellidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",mordellids (3 total),Coleoptera,1,Mordellidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",mordellids (3 total),Coleoptera,1,Mordellidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black weevils (9 total),Coleoptera,1,Curculionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black weevils (9 total),Coleoptera,1,Curculionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black weevils (9 total),Coleoptera,1,Curculionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black weevils (9 total),Coleoptera,1,Curculionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black weevils (9 total),Coleoptera,1,Curculionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black weevils (9 total),Coleoptera,1,Curculionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black weevils (9 total),Coleoptera,1,Curculionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black weevils (9 total),Coleoptera,1,Curculionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black weevils (9 total),Coleoptera,1,Curculionidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",eucnemids (2 total),Coleoptera,1,Eucnemidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",eucnemids (2 total),Coleoptera,1,Eucnemidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",brown ptinid,Coleoptera,1,Ptinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1","short elytra cantharid, maybe genus Malthodes",Coleoptera,1,Cantharidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black dermestids (3 total),Coleoptera,1,Dermestidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black dermestids (3 total),Coleoptera,1,Dermestidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black dermestids (3 total),Coleoptera,1,Dermestidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black nitidulids (2 total),Coleoptera,1,Nitidulidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",black nitidulids (2 total),Coleoptera,1,Nitidulidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",brown throscids (3 total),Coleoptera,1,Throscidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",brown throscids (3 total),Coleoptera,1,Throscidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",brown throscids (3 total),Coleoptera,1,Throscidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1","hard ID. Cantharid with short elytra. Probs genus Malthodes. Distinguish from Staphylinds because small eyes slightly bulge; Clerid eyes are larger and bulge more, and they have more of a cylindrical pronotum",Coleoptera,1,Cantharidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",staphylinids (11 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",staphylinids (11 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",staphylinids (11 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",staphylinids (11 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",staphylinids (11 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",staphylinids (11 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",staphylinids (11 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",staphylinids (11 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",staphylinids (11 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",staphylinids (11 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",staphylinids (11 total),Coleoptera,1,Staphylinidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",square shaped cerylonid,Coleoptera,1,Cerylonidae,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"100, CV58, 2025-6-27, Vial 1",Eplectini staphylinid,Coleoptera,1,Staphylinidae,,Euplectini,,,,,,,,
